41,ANKQ01000002_1765
41,CAII01000523_2
41,gi|166362741|ref|NC_010296.1|_3888
41,CAIK01000416_9
41,Ga0063588_100991_1
41,CAIJ01000233_8
41,CAIM01000082_6
41,CAIN01000435_12
41,CAIQ01000173_26
42,Ga0063600_100129_120
42,CAII01000403_1
43,gi|513478930|gb|ASZQ01000001.1|_69
43,Ga0063600_100191_12
43,CAIH01000286_14
43,CAIO01000386_3
43,CAII01000734_4
43,gi|166362741|ref|NC_010296.1|_1813
43,CAIK01000424_11
43,CAIQ01000492_2
43,CAIL01000164_23
43,ANKQ01000001_1209
43,CAIP01000111_5
44,CAII01000379_4
45,CAIN01000087_1
46,ANKQ01000002_1752
46,AOCI01000078_3
47,CAIO01000412_2
48,CAIJ01000115_22
48,CAIM01000069_3
49,Ga0063591_100344_18
50,AOCI01000035_11
50,CAIK01000190_3
50,CAIQ01000146_3
50,CAIO01000365_13
50,CAIL01000140_20
50,Ga0063600_100495_7
50,CAIP01000312_13
50,gi|513474812|gb|ASZQ01000188.1|_29
50,CAIM01000437_3
50,Ga0063591_100926_3
50,CAIH01000408_7
50,ANKQ01000002_1464
50,CAIJ01000041_5
50,Ga0063588_101179_4
50,gi|166362741|ref|NC_010296.1|_3187
50,CAII01000257_6
50,CAIN01000117_3
51,gi|166362741|ref|NC_010296.1|_2828
51,CAIQ01000262_34
51,ANKQ01000002_1853
51,CAIH01000006_14
51,Ga0063600_100137_19
51,gi|166362741|ref|NC_010296.1|_2591
51,CAIL01000093_25
51,CAII01000630_2
51,CAIQ01000058_1
51,CAIK01000041_22
51,CAIK01000432_17
51,CAIL01000284_11
51,CAIH01000379_34
51,CAIQ01000056_9
51,ANKQ01000002_427
51,CAII01000349_1
51,CAIN01000067_7
51,Ga0063591_100561_9
51,gi|513471291|gb|ASZQ01000257.1|_1
51,ANKQ01000002_422
51,gi|513471093|gb|ASZQ01000262.1|_4
51,CAIO01000345_4
51,CAIN01000067_1
51,CAIJ01000200_4
51,Ga0063600_100128_26
51,CAIK01000082_20
51,AOCI01000269_4
51,AOCI01000292_2
51,CAIH01000380_1
51,CAIM01000011_1
51,Ga0063600_100205_9
51,CAIH01000176_44
51,ANKQ01000001_741
51,AOCI01000059_4
51,Ga0063600_100205_4
51,Ga0063591_100290_12
51,gi|513477826|gb|ASZQ01000097.1|_7
51,CAIN01000106_18
51,CAIO01000472_3
51,gi|513477826|gb|ASZQ01000097.1|_2
51,CAIP01000155_20
51,Ga0063588_101219_3
51,CAIN01000161_5
51,CAIK01000082_15
51,CAIP01000419_3
51,CAIM01000156_12
51,CAIH01000176_39
52,gi|166362741|ref|NC_010296.1|_3753
53,CAIK01000159_3
53,CAIM01000331_31
53,CAIO01000137_2
53,Ga0063591_100388_15
53,Ga0063600_100264_5
53,gi|166362741|ref|NC_010296.1|_5000
53,ANKQ01000002_977
53,CAIJ01000251_6
53,CAII01000509_28
53,AOCI01000212_4
53,CAIH01000079_4
53,CAIN01000008_5
53,Ga0063588_100678_13
53,CAIQ01000032_3
53,CAIP01000244_5
53,gi|513474236|gb|ASZQ01000209.1|_7
53,CAIL01000300_2
54,CAIJ01000170_4
55,CAIL01000065_10
55,CAIQ01000124_26
55,Ga0063591_100207_11
55,gi|513471009|gb|ASZQ01000264.1|_2
55,Ga0063588_100478_4
55,gi|166362741|ref|NC_010296.1|_425
55,CAII01000020_11
55,gi|166362741|ref|NC_010296.1|_1545
55,CAIJ01000490_7
55,Ga0063588_100541_8
55,gi|513474469|gb|ASZQ01000200.1|_18
55,CAIJ01000536_8
55,ANKQ01000002_1428
55,gi|513475496|gb|ASZQ01000164.1|_1
55,CAIQ01000320_5
55,CAIP01000409_5
55,CAIK01000168_8
55,CAIN01000428_15
55,Ga0063600_100188_31
55,Ga0063600_100178_23
55,CAIM01000496_2
55,CAIH01000412_9
55,CAII01000181_1
55,AOCI01000033_6
55,CAIO01000447_3
56,CAIO01000011_8
56,Ga0063588_100792_8
56,gi|513478737|gb|ASZQ01000009.1|_13
56,gi|513478103|gb|ASZQ01000078.1|_4
57,CAIL01000307_42
58,Ga0063591_100223_24
58,ANKQ01000002_874
58,gi|513473593|gb|ASZQ01000228.1|_5
58,gi|513473593|gb|ASZQ01000228.1|_4
58,Ga0063588_100759_2
58,AOCI01000070_25
58,CAIM01000232_20
58,CAIQ01000269_20
58,CAIH01000292_38
58,Ga0063600_100187_34
58,CAIP01000411_19
58,gi|166362741|ref|NC_010296.1|_1927
58,CAIL01000288_4
58,CAII01000650_4
58,CAIN01000019_6
58,CAIK01000277_4
58,gi|513478404|gb|ASZQ01000046.1|_4
58,CAIO01000455_5
58,CAIJ01000092_8
59,CAIJ01000033_28
59,CAIQ01000200_12
59,gi|513474067|gb|ASZQ01000216.1|_11
59,CAIM01000248_1
60,AOCI01000131_13
61,CAIP01000413_33
62,Ga0063591_100689_3
63,CAIN01000181_8
63,CAIH01000234_4
64,gi|513478737|gb|ASZQ01000009.1|_14
64,Ga0063591_100515_4
64,CAIL01000043_35
64,CAIN01000473_1
64,CAIP01000174_17
64,Ga0063588_100792_10
64,CAIM01000305_8
64,CAIQ01000201_14
64,CAIK01000173_14
64,ANKQ01000001_567
64,gi|513478103|gb|ASZQ01000078.1|_5
64,CAIO01000011_9
64,CAII01000248_3
64,gi|166362741|ref|NC_010296.1|_558
64,Ga0063600_100232_34
64,CAIJ01000541_2
64,CAIH01000014_15
64,AOCI01000189_30
65,Ga0063591_100265_16
65,CAIO01000523_1
66,Ga0063591_100237_4
66,CAII01000565_3
66,CAIP01000213_8
66,CAIH01000274_4
66,AOCI01000052_50
66,CAIJ01000416_4
66,CAIL01000033_10
66,CAIM01000171_15
66,CAIN01000455_12
66,ANKQ01000001_1110
66,CAIQ01000236_16
66,CAIO01000124_4
66,gi|513469654|gb|ASZQ01000269.1|_22
66,gi|166362741|ref|NC_010296.1|_1150
66,CAIK01000108_9
66,Ga0063600_100198_53
67,CAIJ01000013_6
67,ANKQ01000003_415
67,CAIH01000242_9
67,CAII01000231_2
67,AOCI01000136_28
67,CAIM01000142_1
67,CAIK01000254_16
67,Ga0063600_100152_31
67,CAIN01000099_20
68,CAIQ01000185_6
68,CAIL01000120_26
68,CAII01000454_3
69,CAIN01000161_21
70,gi|166362741|ref|NC_010296.1|_4242
71,AOCI01000110_22
72,CAII01000264_7
72,CAIM01000147_23
72,Ga0063591_100994_7
72,ANKQ01000002_237
72,CAIJ01000055_9
72,gi|513478868|gb|ASZQ01000003.1|_18
72,Ga0063600_100366_23
72,CAIQ01000505_10
72,CAIO01000092_7
72,CAIH01000235_3
72,CAIL01000247_52
72,CAIK01000217_3
72,AOCI01000214_23
72,gi|166362741|ref|NC_010296.1|_4662
72,CAIP01000124_23
72,Ga0063588_101157_6
72,CAIN01000113_32
73,CAIQ01000170_4
73,gi|513472705|gb|ASZQ01000233.1|_21
73,gi|166362741|ref|NC_010296.1|_2456
73,CAIL01000148_11
73,ANKQ01000001_118
73,gi|166362741|ref|NC_010296.1|_2003
73,gi|166362741|ref|NC_010296.1|_2002
73,Ga0063591_100244_53
73,Ga0063588_101306_7
73,CAIN01000188_20
73,CAIK01000015_19
73,CAIP01000183_19
73,CAIJ01000345_15
73,CAIO01000208_1
73,CAIH01000130_43
73,Ga0063600_100157_18
73,CAIM01000519_2
73,AOCI01000023_20
73,CAII01000493_3
74,AOCI01000082_21
74,Ga0063600_100301_18
75,CAIQ01000277_12
76,CAIN01000266_3
76,Ga0063588_100236_27
76,gi|166362741|ref|NC_010296.1|_318
76,ANKQ01000003_21
76,AOCI01000052_87
76,CAIM01000257_1
76,ANKQ01000002_1724
76,ANKQ01000002_1723
76,CAIL01000130_23
76,gi|513471881|gb|ASZQ01000250.1|_24
76,Ga0063600_100228_7
76,CAIN01000190_5
76,CAII01000305_2
76,Ga0063588_100637_2
76,gi|513477551|gb|ASZQ01000116.1|_6
76,CAIQ01000202_3
76,CAIL01000239_26
76,CAIH01000192_2
76,CAIQ01000239_14
76,CAII01000483_4
76,Ga0063600_100159_13
76,CAII01000242_1
76,CAIL01000128_4
76,AOCI01000076_10
76,CAIH01000190_9
76,CAIQ01000190_11
76,AOCI01000204_16
76,gi|513473714|gb|ASZQ01000225.1|_10
76,ANKQ01000002_289
76,CAIH01000213_6
76,CAIP01000106_4
76,Ga0063591_100818_6
76,Ga0063591_100628_2
76,CAIN01000027_6
76,CAIK01000105_48
76,CAIM01000116_4
76,CAIM01000311_5
76,CAIP01000216_3
76,CAIK01000283_6
76,CAIO01000297_12
76,CAIJ01000399_4
76,CAIJ01000488_12
76,gi|166362741|ref|NC_010296.1|_222
76,Ga0063600_100273_16
76,CAIJ01000580_3
76,CAIO01000304_2
76,CAIK01000388_4
76,CAIP01000093_4
77,CAIK01000110_12
78,CAIJ01000478_4
79,CAIL01000103_32
80,ANKQ01000001_1524
80,CAIO01000414_12
80,CAII01000439_18
80,Ga0063588_101404_7
80,CAIJ01000298_10
80,CAIL01000060_51
80,CAIN01000237_15
80,Ga0063591_100340_15
80,CAIP01000233_7
80,AOCI01000189_14
80,CAIK01000036_12
80,gi|166362741|ref|NC_010296.1|_1304
80,CAIH01000147_2
80,CAIM01000442_8
80,CAIQ01000101_4
81,gi|166362741|ref|NC_010296.1|_99
82,CAIJ01000003_2
83,gi|166362741|ref|NC_010296.1|_3224
84,CAIJ01000363_1
85,CAIK01000131_8
86,CAIM01000477_7
86,CAIH01000387_26
87,AOCI01000247_2
87,CAIJ01000229_13
87,Ga0063588_101671_4
87,AOCI01000134_5
87,Ga0063600_100406_6
88,CAIO01000311_5
88,CAIN01000046_5
88,CAII01000249_6
89,CAIN01000127_7
90,CAIO01000213_2
90,CAIM01000296_1
90,CAII01000460_6
90,Ga0063591_100745_2
91,CAII01000403_2
91,CAIO01000783_1
92,AOCI01000250_1
92,CAIM01000360_8
92,Ga0063591_100384_20
92,CAIN01000462_5
92,gi|166362741|ref|NC_010296.1|_1695
92,CAIH01000281_1
92,AOCI01000181_1
92,CAIO01000372_16
92,CAIL01000162_13
92,gi|513476829|gb|ASZQ01000152.1|_25
92,gi|513476829|gb|ASZQ01000152.1|_24
92,CAII01000374_5
92,Ga0063600_100311_28
92,Ga0063588_100426_12
92,CAIK01000209_10
92,ANKQ01000001_1343
93,Ga0063588_100464_1
94,CAIQ01000111_6
95,CAIN01000200_16
95,CAIQ01000244_15
95,CAIM01000232_13
95,CAIO01000027_8
95,CAII01000648_6
95,CAIK01000025_19
95,CAIM01000780_2
95,ANKQ01000002_1163
95,gi|513471093|gb|ASZQ01000262.1|_23
95,gi|166362741|ref|NC_010296.1|_1934
95,Ga0063600_100115_43
95,Ga0063591_100355_9
95,gi|513474895|gb|ASZQ01000186.1|_12
95,CAIJ01000021_8
95,Ga0063588_100429_16
95,AOCI01000016_3
95,gi|166362741|ref|NC_010296.1|_748
95,Ga0063591_100136_17
95,CAIO01000456_4
95,CAII01000291_3
95,ANKQ01000001_314
95,CAIL01000039_17
95,CAIK01000120_15
95,CAIH01000124_18
95,CAIQ01000168_19
95,CAIN01000279_16
95,CAIH01000121_22
95,AOCI01000108_36
95,CAIP01000032_3
95,Ga0063588_100859_11
95,CAIL01000288_11
95,CAIP01000411_12
95,Ga0063600_100185_21
95,CAIJ01000092_15
96,CAIP01000298_2
97,CAII01000548_9
97,CAIN01000233_57
97,gi|166362741|ref|NC_010296.1|_5107
97,CAIO01000149_4
97,CAIK01000216_3
97,Ga0063600_100202_31
97,CAIL01000300_39
97,ANKQ01000001_1430
97,Ga0063591_100432_11
97,AOCI01000185_16
97,CAIQ01000122_3
97,CAIP01000040_34
97,gi|513471786|gb|ASZQ01000252.1|_14
97,CAIJ01000508_17
97,CAIM01000264_9
97,CAIH01000148_36
98,CAIH01000435_26
98,CAIM01000554_4
98,CAIP01000128_5
98,CAIO01000311_2
98,ANKQ01000002_157
98,CAIN01000035_48
98,CAII01000709_5
98,gi|166362741|ref|NC_010296.1|_403
98,CAIJ01000481_1
98,CAIQ01000189_29
98,AOCI01000232_8
98,gi|513475399|gb|ASZQ01000167.1|_20
98,CAIK01000222_55
99,Ga0063588_101446_5
99,gi|513477520|gb|ASZQ01000117.1|_8
99,CAIH01000305_4
100,CAIK01000412_24
100,CAIO01000069_5
100,CAIQ01000085_17
100,CAIH01000251_36
100,CAIN01000095_4
100,CAIM01000488_4
100,CAIP01000425_22
101,Ga0063588_100895_1
102,CAII01000867_3
102,gi|166362741|ref|NC_010296.1|_2998
103,CAIP01000096_5
103,CAIQ01000319_19
103,CAIO01000116_8
103,CAIL01000120_9
103,CAIJ01000701_5
103,CAIH01000302_9
103,CAIK01000376_12
103,Ga0063591_100339_15
103,AOCI01000179_3
103,CAII01000132_4
103,gi|166362741|ref|NC_010296.1|_4816
103,CAIM01000126_6
103,ANKQ01000002_1618
103,gi|513471566|gb|ASZQ01000255.1|_32
103,Ga0063588_100438_22
103,Ga0063600_100136_23
103,CAIN01000273_24
104,gi|166362741|ref|NC_010296.1|_1346
105,CAIK01000132_3
105,Ga0063588_100479_39
105,AOCI01000095_41
105,CAIL01000055_17
105,Ga0063591_100574_13
105,CAIQ01000250_6
105,CAII01000623_12
105,CAIH01000428_3
105,Ga0063600_100209_70
105,CAIN01000133_7
105,gi|513474852|gb|ASZQ01000187.1|_6
105,CAIM01000205_9
105,CAIO01000363_11
105,CAIJ01000267_5
105,ANKQ01000004_187
105,gi|166362741|ref|NC_010296.1|_3091
105,Ga0063588_100975_1
105,gi|166362741|ref|NC_010296.1|_3090
105,CAIP01000140_17
106,CAIH01000116_1
107,CAIL01000084_30
107,CAIK01000063_38
107,gi|166362741|ref|NC_010296.1|_4089
107,CAIO01000379_3
107,Ga0063588_100973_8
107,CAII01000214_10
107,CAIH01000261_19
107,ANKQ01000002_639
107,CAIN01000087_33
108,gi|166362741|ref|NC_010296.1|_1442
109,CAIP01000290_10
109,CAIK01000210_12
109,Ga0063588_100692_3
109,ANKQ01000001_1358
109,AOCI01000183_12
109,CAIJ01000630_1
109,CAIM01000048_8
109,Ga0063600_100090_55
109,CAIQ01000518_8
109,CAIN01000201_6
109,gi|513470537|gb|ASZQ01000265.1|_13
109,gi|166362741|ref|NC_010296.1|_1680
109,CAIH01000179_55
109,CAII01000115_2
109,Ga0063591_100488_1
109,CAIO01000372_1
110,CAIP01000130_3
111,Ga0063591_100136_47
112,AOCI01000110_17
113,gi|513478235|gb|ASZQ01000068.1|_2
113,CAIQ01000502_3
113,CAIQ01000522_8
114,CAIQ01000213_3
115,CAIH01000389_5
115,CAIN01000054_18
116,CAIK01000373_13
116,ANKQ01000002_1588
116,CAIH01000238_3
116,gi|166362741|ref|NC_010296.1|_3334
116,CAIO01000229_11
116,gi|513471145|gb|ASZQ01000261.1|_32
116,Ga0063591_100368_12
116,AOCI01000224_6
116,CAIJ01000675_1
116,CAIN01000275_9
116,Ga0063588_100578_28
116,CAIQ01000316_3
116,CAII01000110_3
116,CAIM01000051_10
116,CAIP01000323_21
116,CAIL01000113_11
116,Ga0063600_100197_9
117,Ga0063600_100322_16
118,gi|513478359|gb|ASZQ01000055.1|_2
119,CAIP01000244_10
120,CAIJ01000290_8
120,CAIH01000346_11
120,Ga0063588_101071_11
120,CAIQ01000294_7
120,CAII01000086_6
120,CAIK01000163_7
120,gi|513474794|gb|ASZQ01000189.1|_13
120,CAIM01000319_7
120,CAIP01000125_7
120,Ga0063600_100322_9
120,CAIL01000077_8
120,gi|166362741|ref|NC_010296.1|_932
120,ANKQ01000003_172
120,CAIO01000515_7
120,Ga0063591_100366_18
120,AOCI01000114_10
120,CAIN01000005_11
121,gi|166362741|ref|NC_010296.1|_2979
121,Ga0063588_100236_12
121,CAIM01000465_2
122,gi|166362741|ref|NC_010296.1|_4621
122,CAIN01000207_4
122,Ga0063588_100802_7
122,CAIQ01000097_1
122,AOCI01000217_7
122,CAIJ01000189_6
122,CAIO01000546_1
122,CAIP01000068_1
122,Ga0063591_100192_24
122,CAIL01000132_2
122,CAIM01000151_15
122,CAIH01000059_8
122,Ga0063600_100457_5
122,CAIK01000013_1
122,gi|513474431|gb|ASZQ01000202.1|_8
122,ANKQ01000001_430
122,CAII01000575_1
123,CAII01000486_5
123,Ga0063591_101020_2
123,CAIN01000273_37
123,gi|513471566|gb|ASZQ01000255.1|_45
123,CAIM01000049_2
123,gi|166362741|ref|NC_010296.1|_5403
123,gi|166362741|ref|NC_010296.1|_3312
124,CAIM01000217_13
125,gi|166362741|ref|NC_010296.1|_5092
125,CAIO01000147_14
125,Ga0063591_100202_14
125,AOCI01000185_31
125,CAIK01000216_19
125,CAIP01000040_19
125,gi|513471786|gb|ASZQ01000252.1|_29
125,CAII01000886_8
125,CAIJ01000508_33
125,CAIH01000148_21
125,CAIN01000233_73
125,CAIQ01000086_14
125,Ga0063600_100202_16
125,CAIM01000264_24
125,CAIL01000002_11
125,ANKQ01000001_1447
125,Ga0063588_100581_13
126,CAIH01000419_3
127,CAII01000495_11
127,gi|166362741|ref|NC_010296.1|_2502
127,ANKQ01000001_134
127,CAIO01000461_21
127,CAIQ01000170_23
127,CAIM01000515_11
127,CAIN01000189_10
127,CAIH01000132_11
127,AOCI01000023_4
127,Ga0063588_100156_1
127,gi|513477423|gb|ASZQ01000124.1|_4
127,CAIK01000142_19
127,CAIP01000182_14
127,CAIJ01000338_19
127,CAIL01000145_44
127,Ga0063600_100157_38
128,ANKQ01000001_568
128,AOCI01000189_31
129,CAIK01000108_37
129,CAIM01000062_5
129,CAIH01000272_7
129,CAIO01000282_27
129,CAIJ01000171_11
130,Ga0063600_100137_12
131,ANKQ01000002_820
131,CAIJ01000265_2
131,CAII01000703_1
131,CAIK01000111_21
131,CAIM01000206_13
131,CAIN01000451_19
131,CAIP01000115_22
131,AOCI01000297_2
131,CAIH01000033_49
131,gi|513469511|gb|ASZQ01000271.1|_17
131,Ga0063591_100426_8
131,CAIO01000364_31
131,Ga0063588_100382_22
131,CAIL01000053_22
131,Ga0063600_100274_10
131,CAIQ01000325_26
131,gi|166362741|ref|NC_010296.1|_3156
132,CAIJ01000046_3
132,ANKQ01000004_367
132,gi|166362741|ref|NC_010296.1|_3731
132,AOCI01000104_48
132,CAIO01000790_4
132,Ga0063600_100078_100
132,CAII01000060_2
132,CAIH01000264_1
132,CAIQ01000325_10
132,CAIM01000378_6
132,Ga0063588_100673_9
132,CAIK01000142_4
132,Ga0063591_100132_68
132,gi|513469617|gb|ASZQ01000270.1|_10
132,CAIP01000056_14
132,CAIN01000253_3
133,ANKQ01000001_1631
133,CAIP01000244_49
133,gi|166362741|ref|NC_010296.1|_5216
133,CAIN01000153_2
133,Ga0063588_100662_14
133,Ga0063591_100438_10
133,Ga0063600_100171_15
133,gi|513473634|gb|ASZQ01000227.1|_14
133,CAIH01000400_38
133,CAIJ01000301_15
133,AOCI01000123_8
133,CAIL01000307_12
133,CAIK01000193_6
133,CAIO01000160_8
133,CAIM01000021_7
133,CAII01000334_4
133,CAIQ01000070_6
134,Ga0063591_100689_10
135,CAIL01000165_10
136,CAIH01000273_2
137,AOCI01000123_4
137,CAIN01000153_6
137,Ga0063588_101806_4
137,CAIP01000244_53
138,CAIO01000364_36
139,Ga0063591_100192_23
140,CAII01000462_19
140,gi|513472671|gb|ASZQ01000234.1|_20
141,CAIK01000409_2
142,Ga0063588_100374_29
143,CAIM01000756_1
144,CAIN01000109_23
145,CAII01000062_1
145,Ga0063591_100414_14
145,CAIL01000259_10
145,gi|166362741|ref|NC_010296.1|_3719
145,CAIP01000056_23
145,CAIM01000380_6
145,CAIN01000437_32
145,CAIO01000791_4
145,CAIJ01000079_2
146,CAIP01000393_10
147,CAIQ01000135_5
147,Ga0063600_100188_17
147,CAIP01000144_25
147,CAIK01000179_6
147,ANKQ01000002_1442
147,Ga0063591_100207_25
147,CAIN01000430_6
147,CAIM01000456_4
147,gi|513474469|gb|ASZQ01000200.1|_31
147,CAIP01000050_3
147,CAIJ01000738_8
147,CAIH01000411_3
148,CAIL01000049_3
148,CAIN01000006_1
148,AOCI01000155_2
148,CAIJ01000409_16
148,CAII01000738_2
148,ANKQ01000002_972
148,CAIL01000261_89
148,CAIO01000590_2
148,CAIH01000079_20
148,CAIM01000487_16
148,CAIK01000161_6
149,CAIO01000605_2
149,CAII01000873_2
149,CAIN01000107_2
149,CAII01000117_1
149,Ga0063600_100262_38
149,CAIP01000115_19
149,CAIH01000331_2
149,gi|513475462|gb|ASZQ01000165.1|_25
149,CAIO01000689_1
149,gi|166362741|ref|NC_010296.1|_2001
149,CAIH01000007_1
149,CAIJ01000603_1
150,CAIO01000776_1
151,CAIM01000174_3
151,gi|513474113|gb|ASZQ01000214.1|_27
151,CAIN01000062_10
151,CAIH01000049_10
151,Ga0063588_100864_10
151,AOCI01000281_2
151,Ga0063600_100309_11
151,gi|166362741|ref|NC_010296.1|_643
151,CAIO01000015_11
152,CAIJ01000413_13
152,Ga0063588_100634_6
152,Ga0063591_100355_2
152,ANKQ01000001_321
152,CAIK01000025_12
152,CAII01000661_3
152,gi|513474895|gb|ASZQ01000186.1|_18
152,CAIL01000102_9
152,CAIQ01000244_9
152,CAIP01000425_3
152,CAIO01000070_12
152,CAIN01000200_22
152,CAIM01000195_4
152,CAIH01000121_15
152,gi|166362741|ref|NC_010296.1|_4470
152,Ga0063600_100115_36
152,AOCI01000015_45
153,Ga0063588_101377_3
153,CAIL01000007_18
153,CAIQ01000090_15
153,CAIJ01000141_5
153,Ga0063591_100398_19
153,CAIP01000434_8
154,AOCI01000177_10
154,Ga0063600_100224_34
155,CAIO01000281_2
155,CAIL01000041_3
155,CAIN01000453_25
155,Ga0063600_100367_23
155,gi|166362741|ref|NC_010296.1|_30
155,CAIP01000002_7
155,Ga0063588_101257_2
155,CAIH01000033_6
155,CAIH01000010_7
155,CAIN01000318_1
155,AOCI01000157_27
155,CAIO01000037_3
155,CAIJ01000210_22
155,ANKQ01000001_1144
155,CAIQ01000234_17
155,CAIL01000145_38
155,Ga0063591_100297_7
155,gi|513469654|gb|ASZQ01000269.1|_49
155,CAIM01000060_7
155,AOCI01000052_27
155,CAIK01000315_7
155,Ga0063591_100516_8
155,CAIK01000110_6
155,CAIP01000394_7
155,CAIQ01000254_1
155,gi|166362741|ref|NC_010296.1|_5594
155,CAII01000270_3
155,CAII01000415_7
155,Ga0063600_100198_28
155,CAIM01000760_3
155,CAIJ01000159_7
155,ANKQ01000004_27
155,gi|513477906|gb|ASZQ01000093.1|_1
156,CAIL01000029_7
156,CAIK01000091_3
156,CAIH01000091_4
156,Ga0063600_100247_17
156,CAIM01000775_8
156,gi|513471186|gb|ASZQ01000260.1|_13
156,AOCI01000127_26
157,CAIM01000375_5
157,gi|513470472|gb|ASZQ01000266.1|_1
157,CAII01000276_8
157,Ga0063588_100761_5
157,CAIQ01000274_3
157,CAIP01000043_11
